TotalFile:7626	PakTime:2023-6-20 5:5:26	PakTimeSave:6490c316	CRC:c094f7ce
Index	ID	Time	FileName	Size	InPakSize	ComprFlag	CRC
6636	e05e1778	2015-8-29 16:44:38	\script\online_activites\2011_08\string.lua	4396	2009	4	722da523
6637	e06f759f	2010-11-30 20:34:4	\settings\task\killer\cangbaotu_equip.txt	4272	1908	4	a71eaf1a
6638	e07677d9	2015-8-29 16:44:16	\script\西北区\华山\trap\华山to凤翔府.lua	203	203	0	5fc1b179
6639	e07df88d	2015-8-29 16:44:8	\script\skill\武当道家\落霜剑意.lua	1617	771	4	ecaedf73
6640	e084bb63	2015-8-29 16:44:18	\script\item\lifeskill\peifang\nilin.lua	454	341	4	ddec74b4
6641	e0983e5b	2015-8-29 16:43:56	\script\online\qianhe_tower\npc\xiaoguai.lua	353	291	4	4f05b419
6642	e09899ef	2015-8-29 16:44:48	\script\西南区\大理府\npc\女装店老板.lua	1141	625	4	cdc42c92
6643	e0a09e45	2015-8-29 16:44:30	\script\中原二区\襄阳\npc\方卿.lua	377	279	4	e9030b76
6644	e0a27c37	2015-8-29 16:44:18	\script\item\item_billing\longxuewan.lua	1155	693	4	2442c5d
6645	e0b860f9	2015-8-29 16:43:58	\script\online\plant\guoshi13_24.lua	1972	741	4	1311a395
6646	e0bc62c3	2020-3-14 23:22:22	\script\skill\npc技能\流派技能\Npc用易筋经(子19).lua	867	467	4	36bd3473
6647	e0c4f22e	2015-8-29 16:44:22	\script\missions\bw\team_game_npc.lua	5793	2079	4	d56f8056
6648	e0d6bca3	2020-10-26 20:12:2	\script\online_activites\newyear\npc\npc_chutiemdotet.lua	34	34	0	1bff4163
6649	e0e1286e	2020-11-8 4:3:32	\script\online_activites\head\activity_kill_npc_task.lua	23568	5402	4	ff573349
6650	e0eed5cb	2015-8-29 16:44:40	\script\task\killer\killer_timeout.lua	1923	648	4	a37b49c9
6651	e1028acf	2015-8-29 16:44:10	\script\skill\宠物技能\水灵祝福攻击.lua	939	527	4	f6bacbb8
6652	e109c3ec	2015-8-29 16:44:10	\script\skill\秘籍武功\逍遥心法残页.lua	1038	576	4	f070e589
6653	e113d448	2015-8-29 16:44:36	\script\online_activites\2010_12\activites_02\strings.lua	1638	689	4	207d2407
6654	e11426f5	2015-8-29 16:44:18	\script\item\lifeskill\shangxian\caiyaoshangxian.lua	526	386	4	996a5cf9
6655	e119c73a	2010-11-30 20:34:4	\settings\task\chain_task\entrance_level_43.txt	179	142	4	4929114a
6656	e11b7927	2015-8-29 16:44:6	\script\skill\杨门弓骑\杨家续命诀.lua	1516	752	4	2f80298c
6657	e12a9fc7	2015-8-29 16:44:24	\script\missions\yp\cf_npc.lua	2708	1128	4	2328e741
6658	e138fc3f	2015-8-29 16:44:32	\script\中原一区\梁山泊\npc\宋江.lua	7164	2923	4	fbb27e8f
6659	e13e4a84	2015-8-29 16:44:30	\script\藏剑山庄\task_script\成都\藏剑使者.lua	126	80	4	230c1dc6
6660	e1400fbf	2022-7-27 6:20:6	\script\online\春节活动\泉州饺子楼老板.lua	19888	3299	4	40d2f0f5
6661	e140689f	2015-8-29 16:44:38	\script\online_activites\2010_09\activites_01\head.lua	11950	2869	4	ec2ac479
6662	e1426b8b	2015-8-29 16:44:34	\script\pop\npc_shanghuilianmeng.lua	2382	839	4	8777acee
6663	e1438574	2015-8-29 16:44:26	\script\missions\liangshan\npc\box_ib.lua	18736	4853	4	d76c770e
6664	e1486c88	2015-8-29 16:44:30	\script\中原二区\龙虎洞一层\trap\龙虎洞一层to龙虎洞二层.lua	108	108	0	d3877b58
6665	e1546d4b	2020-11-4 4:13:38	\settings\trigger\kill.txt	24962	5691	4	bf0847a3
6666	e16f778e	2015-8-29 16:44:40	\script\caiji\一些蝉蜕.lua	3397	1619	4	d7d7ccfa
6667	e17bc9a7	2015-8-29 16:44:22	\script\battles\butcher\hometrap1.lua	1429	757	4	7bf573d2
6668	e17e3248	2015-8-29 16:44:10	\script\skill\翠烟舞仙\断云诀.lua	1196	640	4	e4287118
6669	e18528f2	2010-11-30 20:34:4	\settings\droprate\npcdropratexb021.ini	284	158	4	d9cebe0c
6670	e1927f2d	2015-8-29 16:44:10	\script\skill\外传新增\npc削防攻击.lua	1128	590	4	5eb18df1
6671	e1929b5e	2015-8-29 16:44:8	\script\skill\武当道家\玄武剑阵.lua	1243	672	4	9aa3b7c3
6672	e193c1e6	2015-8-29 16:44:46	\script\gongcheng\personal_task\task_npc.lua	6205	1632	4	97c8e724
6673	e19cf49c	2015-8-29 16:44:10	\script\skill\秘籍武功\太祖长拳(招).lua	1227	595	4	b5238e13
6674	e1bb7332	2015-8-29 16:44:44	\script\江南区\泉州府北\npc\邬远晴.lua	848	376	4	679dd9ba
6675	e1bf376a	2015-8-29 16:44:8	\script\skill\丐帮污衣\打狗棍阵(子7).lua	1034	600	4	1cf8bc43
6676	e1c121c8	2015-8-29 16:44:32	\script\世界地图\昆吾山\npc\昆吾山猎户丙.lua	272	189	4	dc390372
6677	e1d9fbb1	2015-8-29 16:44:0	\script\online\viet_event\golden_card\npc_golden_chest.lua	2847	1257	4	94c175fc
6678	e1e5ffc2	2021-4-6 13:18:40	\settings\npcres\标准男主角下身信息.txt	181228	3552	4	db2d46ac
6679	e1e9f675	2014-11-25 13:37:16	\script\online\olympic.2014\oly_trigger.lua	1516	748	4	7cc87af9
6680	e1ec4d36	2015-8-29 16:44:38	\script\online_activites\2010_09\activites_01\init.lua	572	341	4	f2dd5849
6681	e1eef708	2015-8-29 16:44:40	\script\task\prison\gaoler_npc.lua	4021	1563	4	a24b601
6682	e1f4fc39	2015-8-29 16:44:26	\script\missions\liangshan\item\juyiling_small_bag.lua	1413	786	4	75ed1d09
6683	e1f9b37c	2015-8-29 16:43:56	\script\online\dragonboat06\trap\checkpoint21_trap.lua	462	254	4	724017a2
6684	e201ab2c	2015-8-29 16:44:36	\script\online_activites\201504\item_rongyu.lua	887	458	4	5095e0e9
6685	e20bc4d3	2015-8-29 16:44:4	\script\online\afterworldcup06\item\wc06_keepsake_item.lua	147	147	0	b7640a48
6686	e21845af	2015-8-29 16:44:8	\script\skill\翠烟灵女\百花心经.lua	970	556	4	bc6efc21
6687	e21b994d	2020-1-6 21:28:32	\script\skill\明教阵兵\土牢阵(负旗).lua	1078	610	4	f70255a9
6688	e21c15d0	2015-8-29 16:44:44	\script\gongcheng\trap\westfightroom_trap.lua	979	551	4	9b4754c5
6689	e21fdebf	2015-8-29 16:44:40	\script\task\world\xibei\taskitem\luogeng.lua	2398	1230	4	485b4168
6690	e22ae779	2015-8-29 16:44:30	\script\中原二区\武当\npc\鄢茹.lua	1253	464	4	7f7c333c
6691	e23ea7ad	2015-8-29 16:44:24	\script\missions\kuafu_battle\kf_player_death.lua	1560	809	4	f77573a1
6692	e24f3089	2015-8-29 16:44:10	\script\skill\外传新增\冰霜状态.lua	1054	601	4	c172bad8
6693	e2552549	2019-7-12 16:25:42	\script\newbattles\gm_item.lua	4359	1842	4	2c389c3b
6694	e25c6266	2015-8-29 16:44:42	\script\newbattles\mainbattle\mission\timer.lua	5795	1996	4	35c577e2
6695	e269ad6c	2010-11-30 20:34:4	\settings\droprate\npcdroprate150.ini	460	183	4	9410bf39
6696	e2814746	2015-8-29 16:44:8	\script\skill\普通攻击\砸晕小雪球.lua	945	537	4	8b79f694
6697	e28a09b7	2015-8-29 16:44:2	\script\online\viet_event\200907\2\npc_jinkulaoban.lua	1680	944	4	38caf3f1
6698	e28c995c	2015-8-29 16:44:26	\script\missions\nvn\3v3\3v3_original_gs.lua	368	303	4	ec53b04a
6699	e28f630f	2010-11-30 20:34:4	\settings\droprate\npcdropratexb022.ini	343	169	4	1e6cdb0a
6700	e29beb93	2015-8-29 16:44:30	\script\藏剑山庄\task_script\汴京\task_head.lua	79	79	0	4d71fe52
6701	e29cbd04	2015-8-29 16:44:30	\script\中原二区\襄阳\npc\韩义.lua	2300	1322	4	29eb8c42
6702	e2a63356	2015-8-29 16:44:0	\script\online\春节活动\泉州福神.lua	259	233	4	3ad80ae
6703	e2a9d7bc	2020-1-12 18:44:26	\script\skill\昆仑剑尊\断水剑罡(子).lua	952	539	4	6802a77d
6704	e2ac5259	2020-8-19 14:35:38	\script\online\viet_event\200909\2\npc_zoujundenglong.lua	4891	1992	4	41c45365
6705	e2b0fd16	2015-8-29 16:44:20	\script\battles\butcher\hometrap2.lua	1410	753	4	34e40895
6706	e2b6064a	2020-1-6 21:28:32	\script\skill\明教阵兵\业火阵(偃旗).lua	1122	637	4	b5d9fc6e
6707	e2b7a41e	2020-6-24 13:44:6	\script\online\viet_event\200909\7\item_baibaoxiang.lua	1566	742	4	3f352d3d
6708	e2be0bec	2015-3-17 16:44:42	\settings\static_script\kf_newbattles\villagebattle\soldier_npc.lua	1678	1024	4	6ebda5cb
6709	e2ca2280	2022-8-11 12:51:0	\script\中原一区\少林\npc\中原储物柜.lua	2666	1317	4	2340ee61
6710	e2d0591b	2015-8-29 16:44:26	\script\missions\dixuangong\stage\stagexx.lua	13313	4210	4	5ce2ec0a
6711	e2d36bde	2015-8-29 16:44:42	\script\newbattles\mainbattle\npc_death.lua	13469	3392	4	ccdd2bf6
6712	e2d6eb76	2020-2-29 23:13:58	\script\skill\昆仑剑譫\残云剑罡.lua	1231	636	4	d0238d95
6713	e30505ab	2015-8-29 16:44:24	\script\missions\yp\hss\entrynpc.lua	703	378	4	73c47e1b
6714	e305e215	2010-11-30 20:34:4	\settings\droprate\npcdropratexn011.ini	520	194	4	2dfdf212
6715	e30c27f6	2015-8-29 16:44:28	\script\中原二区\天师秘境\trap\天师秘境to天师洞二层.lua	114	114	0	dc879809
6716	e31263cb	2015-8-29 16:44:36	\script\online_activites\2011_03\operating\item\adv_zongzi.lua	307	260	4	85b328fe
6717	e3181eca	2020-2-29 23:16:36	\settings\skill\skill_res.txt	637854	135765	4	c952da9c
6718	e3194b65	2015-8-29 16:43:56	\script\online\dazitie\dzt_relay_close.lua	225	225	0	bda7b80e
6719	e32dbe79	2015-8-29 16:44:44	\script\newbattles\newresourcebattle\resnpc\resource_npc.lua	3463	1335	4	6103535e
6720	e33352ad	2015-8-29 16:43:58	\script\online\qingrenyuanxiao\item\yupei_item.lua	1284	781	4	973b251e
6721	e335f517	2015-8-29 16:44:12	\script\global\特殊用地\宋辽报名点\npc\jin_shop.lua	295	246	4	19a9aaed
6722	e3416e0e	2015-8-29 16:44:28	\script\missions\dixuangong\daily_task.lua	8975	2759	4	aadb3388
6723	e3443d2d	2015-8-29 16:44:12	\script\skill\其他\东方不败技三.lua	1031	574	4	40225551
6724	e34560b5	2015-8-29 16:44:32	\script\中原一区\汴京\npc\泼妇.lua	239	201	4	d31cdf3c
6725	e34a2eef	2020-8-21 0:6:50	\script\missions\liangshan\npc\entrynpc_.lua	23662	6158	4	139a82a4
6726	e34de2c7	2015-8-29 16:44:24	\script\missions\yp\item\baozang2.lua	768	504	4	4cbe514f
6727	e3512b39	2015-8-29 16:44:4	\script\online\spring2014\sp_npc_ths.lua	1878	776	4	d1254eae
6728	e353b81c	2015-8-29 16:44:46	\script\gongcheng\conf_res_protect_msg.lua	190	159	4	14801925
6729	e35d11db	2010-11-30 20:34:4	\settings\item\ba_gua_suit_scatter.txt	2189	558	4	d8c7d71a
6730	e36aa04f	2015-8-29 16:44:10	\script\skill\秘籍武功\潜龙寂灭心法.lua	961	557	4	aa1d5522
6731	e3897e66	2015-8-29 16:44:20	\script\item\lifeskill\weapon_badaidizi.lua	497	356	4	36ef54df
6732	e38e8084	2020-1-6 21:28:32	\script\skill\明教阵兵\盘木阵.lua	1194	653	4	2041d7c
6733	e38ed8fb	2015-8-29 16:44:46	\script\gongcheng\npc\flag_revivi_death.lua	2492	1031	4	ad89a7d1
6734	e390ba53	2015-8-29 16:44:10	\script\skill\外传新增\扈三娘舞剑2.lua	1095	609	4	cda868bc
6735	e39218e9	2015-8-29 16:44:2	\script\online\viet_event\xmas_08\npc\city_xmas_tree_npc.lua	5781	2349	4	770c0669
6736	e393de6f	2015-8-29 16:44:20	\script\item\wayao.lua	262	229	4	5f3b9af8
6737	e395bc79	2010-11-30 20:34:4	\settings\task\chain_task\kill_monster_20.txt	8598	1508	4	1c3774df
6738	e399089d	2015-8-29 16:44:2	\script\online\viet_event\pet_instance\reg_npc.lua	1407	740	4	126ceda3
6739	e39a2321	2015-8-29 16:44:46	\script\biwudahui\tournament\callback_function.lua	9011	3456	4	970010e5
6740	e39b160e	2015-8-29 16:44:38	\script\online_activites\2010_01\activites_01\strings.lua	7636	2772	4	f120a038
6741	e39d61ed	2015-8-29 16:44:48	\script\vng\weapon_upgrade\thuongung2chiencuong.lua	2498	976	4	de671f9
6742	e3a09bcc	2015-8-29 16:44:2	\script\online\viet_event\longhu\head.lua	382	312	4	5889afee
6743	e3b1c341	2015-8-29 16:44:32	\script\中原一区\汴京\npc\武当接引弟子.lua	1028	612	4	7098d7f3
6744	e3babab3	2010-11-30 20:34:4	\settings\task\chain_task\task_type_distributing_21.txt	486	120	4	43289cd6
6745	e3c5be10	2015-8-29 16:43:56	\script\online\dragonboat06\trap\checkpoint27_trap.lua	462	254	4	8641237
6746	e3cb9794	2010-11-30 20:34:4	\settings\droprate\npcdropratecj056.ini	395	172	4	fa764dcf
6747	e3cc4616	2015-8-29 16:44:42	\script\newbattles\emplacementbattle\playerdeath.lua	2271	1030	4	352c7973
6748	e3d08ce1	2015-8-29 16:43:54	\script\online\dragonboat06\trap\flag\red_flag1.lua	2778	1119	4	f088a8b2
6749	e3d73163	2015-8-29 16:44:40	\script\task\2011tasktemp\temp.lua	4562	1788	4	4d70dde1
6750	e3d98b23	2015-8-29 16:44:8	\script\skill\普通攻击\开云炮.lua	1002	567	4	468bf83c
6751	e3e7ecae	2015-8-29 16:44:32	\script\世界地图\兴安岭\npc\车夫.lua	1803	1004	4	ad882d23
6752	e3ece96d	2015-8-29 16:44:20	\script\item\chitie_box.lua	259	225	4	fef30002
6753	e3ee3350	2015-8-29 16:44:10	\script\skill\少林俗家\易筋经(子3).lua	1611	713	4	7d700fc3
6754	e3f08d1c	2015-8-29 16:44:42	\script\newbattles\emplacementbattle\npc_death.lua	954	458	4	e1f8c5fb
6755	e3fc1a1b	2015-8-29 16:44:20	\script\item\wedding_compere_cloth.lua	441	289	4	98da59ce
6756	e3fcab17	2022-7-25 8:38:42	\script\skill\唐门\暗器制作术.lua	2339	977	4	20670218
6757	e4024582	2019-6-4 10:8:50	\settings\npcres\娇小女主角躯体.txt	13590	3411	4	b5e874d9
6758	e4116114	2015-8-29 16:44:36	\script\online_activites\201504\kill_npc_daily.lua	15251	4240	4	799a2a9b
6759	e420be94	2015-8-29 16:44:8	\script\skill\武当道家\真武七截剑(招2).lua	1240	673	4	6f3dcb3c
6760	e4261caa	2015-8-29 16:44:10	\script\skill\少林俗家\燃木刀法.lua	1322	684	4	c34fbd8e
6761	e433b0fc	2015-8-29 16:44:8	\script\skill\武当道家\八卦剑气(子).lua	1079	584	4	639448b4
6762	e43f2c10	2015-8-29 16:44:8	\script\skill\武当道家\太清剑气.lua	1491	746	4	9edd4f2f
6763	e4428e7f	2015-8-29 16:44:0	\script\online\viet_event\promotion_platform\head.lua	3094	1096	4	44f28519
6764	e4450404	2014-12-30 0:52:34	\script\class\class.rar	10466	10466	0	211e5162
6765	e446d967	2020-1-6 21:27:26	\script\skill\明教血人\追魂印.lua	1323	692	4	8df6667b
6766	e4489931	2015-8-29 16:44:50	\script\class\class.lua	12199	2415	4	9638a176
6767	e45352e9	2015-8-29 16:44:12	\script\function\zq_battles\item\item_lingpai.lua	128	122	4	90dfef80
6768	e472a92a	2010-11-30 20:34:4	\settings\item\fu_info.txt	4058	1684	4	202d944d
6769	e47fc41e	2015-8-29 16:43:58	\script\online\qixi06\timer.lua	2279	641	4	7265dae0
6770	e49119c7	2015-8-29 16:44:28	\script\中原二区\成都\npc\游方医生.lua	20521	4850	4	6687cce8
6771	e49391e5	2010-11-30 20:34:4	\settings\droprate\npcdropratexb020.ini	285	157	4	9ee34779
6772	e49ebd1d	2020-1-6 21:28:32	\script\skill\明教阵兵\光明笔法.lua	1160	648	4	b57e3a87
6773	e4a37f7f	2015-8-29 16:44:30	\script\中原二区\武当\trap\出武当.lua	41	41	0	63c6f8d
6774	e4a9cf0b	2015-8-29 16:44:40	\script\task\marriage\qiao_girl.lua	17071	5832	4	3c26690
6775	e4b0227b	2015-8-29 16:44:24	\script\missions\taiyi\box\tong_box_3.lua	1173	569	4	ae5c6bd5
6776	e4b3adf2	2015-8-29 16:44:28	\script\meridian\item_xichendan.lua	165	137	4	cbdf07e5
6777	e4b5eae5	2015-8-29 16:44:48	\script\西南区\苗岭\trap\苗岭to燕子洞.lua	72	72	0	a8aefd40
6778	e4c08c36	2015-8-29 16:44:32	\script\世界地图\西岛\船夫.lua	369	312	4	75bc430d
6779	e4cff7df	2015-8-29 16:44:24	\script\missions\kuafu_battle\npc\ms_liao_ys.lua	2510	1116	4	81424ad1
6780	e4d0c0ca	2015-8-29 16:44:32	\script\世界地图\梅庄地牢\看守1.lua	552	433	4	2a5373a8
6781	e4d98516	2015-8-29 16:44:40	\script\task\world\xibei\taskitem\xixiafawangmihan.lua	1188	779	4	5f808253
6782	e4e1bfed	2015-8-29 16:44:20	\script\item\juhuajiu.lua	1286	738	4	61d2005b
6783	e4e3a0af	2020-8-27 20:8:34	\script\global\playerloginin.lua.2014	77704	25676	4	1c2e74f3
6784	e4e444eb	2010-11-30 20:34:4	\settings\item\attrtransform.txt	1653	503	4	ef6fb339
6785	e4e57aa5	2010-11-30 20:34:4	\settings\task\chain_task\entrance_level_42.txt	179	142	4	4929114a
6786	e4e5c7d3	2015-8-29 16:44:42	\script\newbattles\resourcebattle\resourcebattle_head.lua	6915	2736	4	a5c878dd
6787	e4ec12c3	2015-8-29 16:44:0	\script\online\viet_2009_4\wulinshizhe\lianxindan.lua	1167	680	4	302d9457
6788	e4f9ac49	2015-8-29 16:44:6	\script\skill\杨门弓骑\霸王翔凤箭羽毛.lua	1135	617	4	6a2c4b7f
6789	e51b3732	2015-8-29 16:44:20	\script\item\chuanxinyanhuo.lua	2349	1079	4	2e5c123b
6790	e530848d	2010-11-30 20:34:4	\settings\item\weapon_kf_skill.txt	2706	954	4	5edeb559
6791	e530f0c1	2020-8-10 23:46:8	\script\online\viet_event\200912\2\npc_wanniancongshu.lua	752	482	4	987e77f4
6792	e5344a9b	2015-8-29 16:44:28	\script\中原二区\成都\npc\物品保管人.lua	2715	1380	4	481971b0
6793	e5515274	2015-8-29 16:44:38	\script\online_activites\201505\main_head.lua	1833	575	4	c653327
6794	e553a102	2020-3-30 0:6:28	\script\online\viet_event\firework_10\head1.lua	3357	1566	4	190ed529
6795	e553ad01	2020-8-4 1:46:6	\script\江南区\扬州\npc\男服装店老板.lua	1977	1119	4	88868b29
6796	e572fdf6	2015-8-29 16:44:24	\script\missions\eyt_battle\trap_two.lua	402	293	4	5bbdbea8
6797	e573bcee	2015-8-29 16:44:2	\script\online\viet_event\200909\1\item_zhenpaixiang.lua	705	437	4	5cb494e1
6798	e575f0c9	2022-8-11 12:51:0	\script\mapsminhzao\thukho.lua	2401	1191	4	26550cfd
6799	e5863534	2015-8-29 16:44:18	\script\item\item_billing\bingjingshi.lua	5280	1241	4	2da46d36
6800	e5870aae	2010-11-30 20:34:4	\settings\tongsetting\tonglistcache.ini	263	201	4	8a8c3da1
6801	e58ec726	2015-8-29 16:44:4	\script\online\abluemoon\abluemoon_item2exp.lua	6106	2344	4	a26f9bd
6802	e58f9877	2020-4-2 22:19:30	\settings\static_script\online\olympic.2014\oly_define.lua	1616	791	4	33632c8a
6803	e5a55e93	2020-10-25 19:43:36	\script\online_activites\2011_03\operating\head.lua	13929	2674	4	b9a3f8b0
6804	e5b38301	2022-8-15 4:30:28	\script\online_activites\2010_11\activity_01\head.lua	4133	1646	4	eeac1322
6805	e5be0033	2015-8-29 16:44:6	\script\skill\npc技能\boss扇型攻击4.lua	1622	773	4	9d7348b6
6806	e5c38fea	2015-8-29 16:44:2	\script\online\viet_event\pet_instance\mob\treasure_chest_5.lua	969	611	4	db95c09b
6807	e5cabfa8	2010-11-30 20:34:4	\settings\droprate\npcdroprate003.ini	569	205	4	b472bec5
6808	e5cc8cda	2015-8-29 16:44:42	\script\task\world\大理\lv20\迦楼罗.lua	3112	1249	4	d878930b
6809	e5ceee3d	2015-8-29 16:44:20	\script\item\noactivable_xirenzhiyong.lua	1317	598	4	7015ebb1
6810	e5cf2a47	2022-12-16 3:5:2	\script\item\item_billing\lijin.lua	236	204	4	e30f7860
6811	e5cfd5e3	2015-8-29 16:43:56	\script\online\dragonboat06\box.lua	3636	1179	4	4fa8c65d
6812	e5d306bf	2015-8-29 16:44:32	\script\世界地图\岚岳村\npc\岚岳村少年丁.lua	283	198	4	26e1c34c
6813	e5d34e65	2015-8-29 16:44:18	\script\西北区\西北任务关卡\五行阵阵眼5.lua	1117	635	4	82b5106
6814	e5d8026a	2010-11-30 20:34:4	\settings\droprate\npcdropratecj054.ini	395	170	4	d3a313cb
6815	e5da4280	2022-7-27 15:5:50	\script\missions\yp\item\jinlingjiu.lua	456	361	4	d5ac627a
6816	e5efa219	2015-8-29 16:44:48	\script\vng\weapon_upgrade\tuongquan2thuongungtuongquan100.lua	5519	1401	4	a013ce2d
6817	e5f14bbb	2015-8-29 16:44:8	\script\skill\丐帮污衣\打狗棍阵(子2).lua	1191	641	4	6b45422b
6818	e6083098	2015-8-29 16:44:46	\script\太虚幻境\death.lua	73	73	0	ca5dea29
6819	e60c90f2	2015-8-29 16:44:50	\script\online_activites\2010_12\activity_05\head.lua.bak	16601	4534	4	ff7bb804
6820	e60d1fa7	2015-3-17 16:44:42	\settings\static_script\kf_newbattles\systemtimemessage\main_battle_signup.lua	1241	707	4	34985339
6821	e613abf8	2010-11-30 20:34:4	\settings\droprate\npcdropratexn010.ini	518	189	4	9403418d
6822	e62cf42c	2020-9-12 2:38:48	\script\online_activites\online_activites.txt.2014	17931	3273	4	675ebd63
6823	e6342452	2015-8-29 16:44:2	\script\online\viet_event\longhu\item\redpacket.lua	980	640	4	95ee9133
6824	e65070f0	2015-8-29 16:44:48	\script\vng\weapon_upgrade\chiencuong_head.lua	25875	2588	4	2f842ad2
6825	e6553aa3	2015-8-29 16:44:0	\script\online\viet_event\lanhua_boss\ginseng_item.lua	1143	657	4	e1079b21
6826	e65e5312	2015-8-29 16:44:28	\script\中原二区\成都\npc\城门卫兵.lua	2882	1516	4	eb99f357
6827	e65faf2c	2015-8-29 16:44:36	\script\online_activites\reborn\tongban\head.lua	39447	8453	4	a5e0bb83
6828	e6612cad	2015-8-29 16:44:26	\script\missions\tong_mission\stage\death_npc.lua	256	223	4	f975bec9
6829	e661f10e	2015-8-29 16:44:8	\script\skill\武当道家\御剑诀(招子).lua	1163	616	4	36b605a3
6830	e670a09b	2015-8-29 16:44:32	\script\世界地图\梅庄地牢\看守2.lua	369	313	4	4bf1a20e
6831	e67c9086	2015-8-29 16:44:0	\script\online\viet_2009_4\collectjqbox\huangjinqi.lua	3068	1177	4	3495b1cc
6832	e67cc8bb	2012-4-18 17:10:36	\settings\npc\boss_setting\贪狼.ini	1441	375	4	f1a2c47e
6833	e67e3692	2015-8-29 16:44:12	\script\skill\武当俗家\太极神功八卦.lua	1194	639	4	cf09834c
6834	e67f3e27	2015-8-29 16:44:48	\script\vng\weapon_upgrade\thuongungtuongquan_change.lua	6061	1549	4	c1a701dd
6835	e67f4d77	2015-3-17 16:44:42	\settings\static_script\online\olympic.2015\oly_define.lua	1931	847	4	ca633481
6836	e6818b7a	2015-8-29 16:44:32	\script\中原一区\汴京\npc\少林接引弟子.lua	1020	625	4	f8bd0cd2
6837	e69042b4	2019-7-7 22:23:12	\script\newbattles\mainbattle\anti_cheat\player_cheat_op.lua	12138	4303	4	5e391d25
6838	e69d8453	2015-8-29 16:44:38	\script\online_activites\2011_09\activity_01\init.lua	136	118	4	e0bd7e0c
6839	e6a4dd6b	2015-8-29 16:44:20	\script\item\baguagaodian.lua	22629	6275	4	f9ea4e24
6840	e6a52658	2015-8-29 16:44:18	\script\item\item_billing\taiyihunyuanxiangzi.lua	826	519	4	42abe389
6841	e6ab1f7a	2015-8-29 16:43:58	\script\online\qixi06\niulang_zhinv_npc.lua	6422	2177	4	ba44cd81
6842	e6abfaf6	2015-8-29 16:44:10	\script\skill\外传新增\韵灵落日.lua	1026	569	4	27fd50a0
6843	e6b05f58	2020-1-6 21:27:26	\script\skill\明教血人\寒冰绵掌(子).lua	1189	641	4	530347f7
6844	e6b39b78	2015-8-29 16:44:20	\script\item\bainianyuanmengbao.lua	9427	2701	4	bc36a2cc
6845	e6b699b6	2015-8-29 16:44:40	\script\task\world\ox_quest\the_black_blood\step002_002_成都北郊猎户.lua	1026	665	4	f04eabfb
6846	e6b86c3f	2015-8-29 16:44:44	\script\newbattles\battlestatistic.lua	14586	3554	4	69f06b03
6847	e6c25c87	2010-11-30 20:34:4	\settings\droprate\npcdropratecj055.ini	395	172	4	fa764dcf
6848	e6d037f0	2015-8-29 16:44:8	\script\skill\翠烟灵女\玉龙穿月诀(貂招2).lua	1256	690	4	fdf76d2e
6849	e6d51830	2015-8-29 16:44:18	\script\item\lifeskill\peifang\bushezhishe.lua	459	347	4	b9c8a976
6850	e6dee342	2015-8-29 16:44:10	\script\skill\外传新增\旋锯伤害.lua	1317	680	4	37a3c76f
6851	e6df51cd	2020-10-4 1:33:12	\script\lib\lingshi_info.lua	4498	1472	4	520d5aba
6852	e6e5888c	2015-8-29 16:44:4	\script\online\abluemoon\item\celebration_box.lua	17783	4277	4	2d6d41f5
